time,A,C,DA,DR,D_A,D_R,MA,MR,R
70.2676,2,323,1,1,0,0,8,2,184
70.2688,1,324,1,1,0,0,8,2,183
70.2702,2,324,1,1,0,0,8,2,183
70.2704,3,324,1,1,0,0,8,2,183
70.2712,2,325,1,1,0,0,8,2,182
70.2717,1,326,1,1,0,0,8,2,181
70.2718,2,326,1,1,0,0,8,2,181
70.2724,1,327,1,1,0,0,8,2,180
70.2725,1,326,1,1,0,0,8,2,181
70.2734,1,326,1,1,0,0,8,2,180
70.2734,2,326,1,1,0,0,8,2,180
70.2754,3,326,1,1,0,0,8,2,180
70.2761,3,325,1,1,0,0,8,2,181
70.2762,2,326,1,1,0,0,8,2,180
70.2767,3,326,1,1,0,0,8,2,180
70.2773,2,327,1,1,0,0,8,2,179
70.2777,2,327,1,1,0,0,7,2,179
70.2779,2,327,1,1,0,0,8,2,179
70.2784,2,326,1,1,0,0,8,2,180
70.2795,3,326,1,1,0,0,8,2,180
70.2806,2,327,1,1,0,0,8,2,179
70.2812,1,328,1,1,0,0,8,2,178
70.2825,1,328,1,1,0,0,9,2,178
70.2837,0,329,1,1,0,0,9,2,177
70.2841,1,329,1,1,0,0,9,2,177
70.2849,2,329,1,1,0,0,9,2,177
70.2863,2,328,1,1,0,0,9,2,178
70.2869,3,328,1,1,0,0,9,2,178
70.2872,3,327,1,1,0,0,9,2,179
70.2883,2,328,1,1,0,0,9,2,178
70.2884,2,327,1,1,0,0,9,2,179
70.2892,1,328,1,1,0,0,9,2,178
70.2906,1,328,1,1,0,0,9,2,179
70.2907,1,327,1,1,0,0,9,2,180
70.2915,0,328,1,1,0,0,9,2,179
70.2933,1,328,1,1,0,0,9,2,179
70.2936,2,328,1,1,0,0,9,2,179
70.2937,2,327,1,1,0,0,9,2,180
70.294,1,328,1,1,0,0,9,2,179
70.2955,2,328,1,1,0,0,9,2,179
70.2959,1,329,1,1,0,0,9,2,178
70.2975,1,329,1,1,0,0,8,2,178
70.298,0,330,1,1,0,0,8,2,177
70.2986,1,330,1,1,0,0,8,2,177
70.2986,0,331,1,1,0,0,8,2,176
70.3009,1,331,1,1,0,0,8,2,176
70.3013,1,330,1,1,0,0,8,2,177
70.302,0,331,1,1,0,0,8,2,176
70.3025,1,331,1,1,0,0,8,2,176
70.3026,2,331,1,1,0,0,8,2,176
70.3032,1,332,1,1,0,0,8,2,175
70.3061,2,332,1,1,0,0,8,2,175
70.3063,1,333,1,1,0,0,8,2,174
70.3068,2,333,1,1,0,0,8,2,174
70.3076,3,333,1,1,0,0,8,2,174
70.3081,2,333,1,0,0,1,8,2,174
70.3092,1,334,1,0,0,1,8,2,173
70.3104,1,333,1,0,0,1,8,2,174
70.3108,0,334,1,0,0,1,8,2,173
70.3122,0,333,1,0,0,1,8,2,174
70.3151,1,333,1,1,0,0,8,2,174
70.3154,1,332,1,1,0,0,8,2,175
70.3207,2,332,1,1,0,0,8,2,175
70.3217,1,333,1,1,0,0,8,2,174
70.3218,2,333,1,1,0,0,8,2,174
70.3235,1,334,1,1,0,0,8,2,173
70.3241,2,334,1,1,0,0,8,2,173
70.3241,1,335,1,1,0,0,8,2,172
70.3246,1,334,1,1,0,0,8,2,173
70.3263,1,333,1,1,0,0,8,2,174
70.3268,0,334,1,1,0,0,8,2,173
70.3282,1,334,1,1,0,0,8,2,173
70.3293,0,335,1,1,0,0,8,2,172
70.3303,0,335,1,1,0,0,7,2,172
70.3333,1,335,1,1,0,0,7,2,172
70.3345,0,336,1,1,0,0,7,2,171
70.3356,1,336,1,1,0,0,7,2,171
70.3366,1,335,1,1,0,0,7,2,172
70.3376,2,335,1,1,0,0,7,2,172
70.3387,2,334,1,1,0,0,7,2,173
70.3389,2,334,1,1,0,0,7,2,172
70.339,3,334,1,1,0,0,7,2,172
70.3393,4,334,1,1,0,0,7,2,172
70.3394,4,333,1,1,0,0,7,2,173
70.3402,3,334,1,1,0,0,7,2,172
70.3403,4,334,1,1,0,0,7,2,172
70.3407,3,335,1,1,0,0,7,2,171
70.3408,4,335,1,1,0,0,7,2,171
70.3411,3,336,1,1,0,0,7,2,170
70.3414,2,337,1,1,0,0,7,2,169
70.3417,1,338,1,1,0,0,7,2,168
70.3436,2,338,1,1,0,0,7,2,168
70.3441,1,339,1,1,0,0,7,2,167
70.3446,0,340,1,1,0,0,7,2,166
70.3459,0,339,1,1,0,0,7,2,167
70.3475,0,338,1,1,0,0,7,2,168
70.3526,1,338,1,1,0,0,7,2,168
70.3541,0,339,1,1,0,0,7,2,167
70.3548,1,339,1,1,0,0,7,2,167
70.3562,0,340,1,1,0,0,7,2,166
70.3589,1,340,1,1,0,0,7,2,166
70.3592,1,339,1,1,0,0,7,2,167
70.3596,0,340,1,1,0,0,7,2,166
70.3598,1,340,1,1,0,0,7,2,166
70.3599,2,340,1,1,0,0,7,2,166
70.36,3,340,1,1,0,0,7,2,166
70.3601,2,341,1,1,0,0,7,2,165
70.3602,3,341,1,1,0,0,7,2,165
70.3605,4,341,1,1,0,0,7,2,165
70.3605,3,342,1,1,0,0,7,2,164
70.3611,4,342,1,1,0,0,7,2,164
70.3611,3,343,1,1,0,0,7,2,163
70.3615,2,344,1,1,0,0,7,2,162
70.3631,3,344,1,1,0,0,7,2,162
70.3633,2,345,1,1,0,0,7,2,161
70.3636,3,345,1,1,0,0,7,2,161
70.3638,2,346,1,1,0,0,7,2,160
70.3639,1,347,1,1,0,0,7,2,159
70.3641,1,346,1,1,0,0,7,2,160
70.3645,2,346,1,1,0,0,7,2,160
70.3648,2,346,1,1,0,0,8,2,160
70.3648,1,347,1,1,0,0,8,2,159
70.3652,2,347,1,1,0,0,8,2,159
70.3654,1,348,1,1,0,0,8,2,158
70.3675,2,348,1,1,0,0,8,2,158
70.3676,3,348,1,1,0,0,8,2,158
70.3678,2,349,1,1,0,0,8,2,157
70.3696,1,350,1,1,0,0,8,2,156
70.3711,2,350,1,1,0,0,8,2,156
70.3722,1,351,1,1,0,0,8,2,155
70.3725,0,352,1,1,0,0,8,2,154
70.3738,1,352,1,1,0,0,8,2,154
70.3742,1,351,1,1,0,0,8,2,155
70.3747,1,350,1,1,0,0,8,2,156
70.3751,0,351,1,1,0,0,8,2,155
70.3767,0,350,1,1,0,0,8,2,156
70.3777,0,349,1,1,0,0,8,2,157
70.378,0,348,1,1,0,0,8,2,158
70.3825,1,348,1,1,0,0,8,2,158
70.3839,2,348,1,1,0,0,8,2,158
70.3845,2,348,1,1,0,0,9,2,158
70.3846,3,348,1,1,0,0,9,2,158
70.3846,3,347,1,1,0,0,9,2,159
70.3852,4,347,1,1,0,0,9,2,159
70.387,3,348,1,1,0,0,9,2,158
70.3877,2,349,1,1,0,0,9,2,157
70.3888,2,348,1,1,0,0,9,2,158
70.3888,1,349,1,1,0,0,9,2,157
70.389,0,350,1,1,0,0,9,2,156
70.3893,1,350,1,1,0,0,9,2,156
70.3895,1,350,1,1,0,0,8,2,156
70.3901,1,349,1,1,0,0,8,2,157
70.3907,0,350,1,1,0,0,8,2,156
70.3916,0,349,1,1,0,0,8,2,157
70.3918,0,348,1,1,0,0,8,2,158
70.3927,0,347,1,1,0,0,8,2,159
70.394,1,347,1,1,0,0,8,2,159
70.394,2,347,1,1,0,0,8,2,159
70.3942,2,347,1,1,0,0,9,2,159
70.3951,1,348,1,1,0,0,9,2,158
70.3975,2,348,1,1,0,0,9,2,158
70.3979,1,349,1,1,0,0,9,2,157
70.3981,0,350,1,1,0,0,9,2,156
70.3999,1,350,1,1,0,0,9,2,156
70.4002,0,351,1,1,0,0,9,2,155
70.4002,0,350,1,1,0,0,9,2,156
70.4028,0,349,1,1,0,0,9,2,157
70.4045,1,349,1,1,0,0,9,2,157
70.4055,2,349,1,1,0,0,9,2,157
70.4057,2,348,1,1,0,0,9,2,158
70.4058,3,348,1,1,0,0,9,2,158
70.4063,4,348,1,1,0,0,9,2,158
70.4068,3,349,1,1,0,0,9,2,157
70.4073,4,349,1,1,0,0,9,2,157
70.408,3,350,1,1,0,0,9,2,156
70.4084,4,350,1,1,0,0,9,2,156
70.4096,5,350,1,1,0,0,9,2,156
70.41,4,351,1,1,0,0,9,2,155
70.4101,5,351,1,1,0,0,9,2,155
70.4102,4,352,1,1,0,0,9,2,154
70.4104,3,353,1,1,0,0,9,2,153
70.4108,2,354,1,1,0,0,9,2,152
70.4141,1,355,1,1,0,0,9,2,151
70.4143,1,354,1,1,0,0,9,2,152
70.4151,1,354,1,1,0,0,8,2,152
70.4159,0,355,1,1,0,0,8,2,151
70.4167,0,354,1,1,0,0,8,2,152
70.419,1,354,1,1,0,0,8,2,152
70.4192,1,353,1,1,0,0,8,2,153
70.4193,1,352,1,1,0,0,8,2,154
70.4199,1,352,1,1,0,0,8,2,153
70.4204,0,353,1,1,0,0,8,2,152
70.4216,0,352,1,1,0,0,8,2,153
70.4219,1,352,1,1,0,0,8,2,153
70.4236,1,352,1,1,0,0,7,2,153
70.4279,2,352,1,1,0,0,7,2,153
70.4287,1,353,1,1,0,0,7,2,152
70.4291,2,353,1,1,0,0,7,2,152
70.4295,1,354,1,1,0,0,7,2,151
70.431,2,354,1,1,0,0,7,2,151
70.4319,2,353,1,1,0,0,7,2,152
70.4332,2,352,1,1,0,0,7,2,153
70.4367,1,353,1,1,0,0,7,2,152
70.4373,1,352,1,1,0,0,7,2,153
70.4377,1,351,1,1,0,0,7,2,154
70.4388,2,351,1,1,0,0,7,2,154
70.4392,1,352,1,1,0,0,7,2,153
70.4404,1,351,1,1,0,0,7,2,154
70.4408,0,352,1,1,0,0,7,2,153
70.4433,1,352,1,1,0,0,7,2,153
70.4437,1,351,1,1,0,0,7,2,154
70.4439,1,350,1,1,0,0,7,2,155
70.4439,2,350,1,1,0,0,7,2,155
70.4443,2,349,1,1,0,0,7,2,156
70.4444,3,349,1,1,0,0,7,2,156
70.4445,4,349,1,1,0,0,7,2,156
70.4445,5,349,1,1,0,0,7,2,156
70.4446,4,350,1,1,0,0,7,2,155
70.445,3,351,1,1,0,0,7,2,154
70.4452,3,351,1,1,0,0,6,2,154
70.4452,2,352,1,1,0,0,6,2,153
70.4458,2,352,1,1,0,0,5,2,153
70.4462,2,351,1,1,0,0,5,2,154
70.4469,1,352,1,1,0,0,5,2,153
70.4486,1,351,1,1,0,0,5,2,154
70.4501,1,351,1,1,0,0,4,2,154
70.4515,1,351,1,1,0,0,3,2,154
70.4518,2,351,1,1,0,0,3,2,154
70.4526,2,350,1,1,0,0,3,2,155
70.4532,2,350,1,1,0,0,4,2,155
70.4533,1,351,1,1,0,0,4,2,154
70.454,1,351,1,1,0,0,3,2,154
70.4544,2,351,1,1,0,0,3,2,154
70.4545,2,351,1,1,0,0,4,2,154
70.4578,2,350,1,1,0,0,4,2,155
70.4579,1,351,1,1,0,0,4,2,154
70.4583,1,350,1,1,0,0,4,2,155
70.4586,1,349,1,1,0,0,4,2,156
70.4588,2,349,1,1,0,0,4,2,156
70.4594,2,348,1,1,0,0,4,2,157
70.4596,1,349,1,1,0,0,4,2,156
70.4598,2,349,1,1,0,0,4,2,156
70.4604,2,348,1,1,0,0,4,2,157
70.4613,1,348,1,1,0,0,4,2,157
70.463,1,348,1,1,0,0,4,2,156
70.464,2,348,1,1,0,0,4,2,156
70.4644,2,347,1,1,0,0,4,2,157
70.465,2,347,1,1,0,0,5,2,157
70.466,1,348,1,1,0,0,5,2,156
70.4664,2,348,1,1,0,0,5,2,156
70.4667,1,349,1,1,0,0,5,2,155
70.4668,1,349,1,1,0,0,4,2,155
70.4674,1,348,1,1,0,0,4,2,156
70.4677,1,347,1,1,0,0,4,2,157
70.4682,1,347,1,1,0,0,5,2,157
70.4684,1,347,1,1,0,0,6,2,157
70.4684,1,346,1,1,0,0,6,2,158
70.4685,1,345,1,1,0,0,6,2,159
70.469,0,346,1,1,0,0,6,2,158
70.4724,0,346,1,1,0,0,5,2,158
70.4731,0,346,1,1,0,0,5,2,159
70.4746,0,346,1,1,0,0,5,2,160
70.4755,0,345,1,1,0,0,5,2,161
70.4763,0,344,1,1,0,0,5,2,162
70.4817,0,344,1,1,0,0,4,2,162
70.4847,0,343,1,1,0,0,4,2,163
70.4849,0,342,1,1,0,0,4,2,164
70.4861,1,342,1,1,0,0,4,2,164
70.4869,0,343,1,1,0,0,4,2,163
70.4874,0,342,1,1,0,0,4,2,164
70.4887,1,342,1,1,0,0,4,2,164
70.4902,0,343,1,1,0,0,4,2,163
70.4948,0,342,1,1,0,0,4,2,164
70.4964,0,341,1,1,0,0,4,2,165
70.4983,0,340,1,1,0,0,4,2,166
70.4988,0,339,1,1,0,0,4,2,167
70.4992,1,339,1,1,0,0,4,2,167
70.4995,1,339,1,1,0,0,5,2,167
70.4997,0,340,1,1,0,0,5,2,166
70.5008,1,340,1,1,0,0,5,2,166
70.5014,2,340,1,1,0,0,5,2,166
70.5019,3,340,1,1,0,0,5,2,166
70.5032,2,341,1,1,0,0,5,2,165
70.5034,1,342,1,1,0,0,5,2,164
70.5043,1,341,1,1,0,0,5,2,165
70.5056,0,342,1,1,0,0,5,2,164
70.5066,0,341,1,1,0,0,5,2,165
70.5069,0,340,1,1,0,0,5,2,166
70.5076,0,340,1,1,0,0,4,2,166
70.5101,0,339,1,1,0,0,4,2,167
70.5116,0,338,1,1,0,0,4,2,168
70.5118,0,337,1,1,0,0,4,2,169
70.5148,1,337,1,1,0,0,4,2,169
70.5155,1,336,1,1,0,0,4,2,170
70.5177,1,336,1,1,0,0,4,2,169
70.5181,0,337,1,1,0,0,4,2,168
70.5186,0,337,1,1,0,0,5,2,168
70.519,1,337,1,1,0,0,5,2,168
70.5203,1,336,1,1,0,0,5,2,169
70.5207,2,336,1,1,0,0,5,2,169
70.5208,2,335,1,1,0,0,5,2,170
70.5215,1,336,1,1,0,0,5,2,169
70.522,1,335,1,1,0,0,5,2,170
70.5223,2,335,1,1,0,0,5,2,170
70.5237,2,334,1,1,0,0,5,2,171
70.5238,1,335,1,1,0,0,5,2,170
70.5243,0,336,1,1,0,0,5,2,169
70.5255,0,335,1,1,0,0,5,2,170
70.5266,0,334,1,1,0,0,5,2,171
70.5271,0,334,1,1,0,0,5,2,170
70.5276,1,334,1,1,0,0,5,2,170
70.5276,1,333,1,1,0,0,5,2,171
70.5299,0,334,1,1,0,0,5,2,170
70.5314,0,334,1,1,0,0,4,2,170
70.534,0,334,1,1,0,0,5,2,170
70.5344,0,333,1,1,0,0,5,2,171
70.5354,1,333,1,1,0,0,5,2,171
70.5356,1,332,1,1,0,0,5,2,172
70.5359,1,332,1,1,0,0,5,2,171
70.5378,0,333,1,1,0,0,5,2,170
70.5392,0,332,1,1,0,0,5,2,171
70.5404,1,332,1,1,0,0,5,2,171
70.5419,1,331,1,1,0,0,5,2,172
70.5435,0,332,1,1,0,0,5,2,171
70.5454,0,331,1,1,0,0,5,2,172
70.5461,0,330,1,1,0,0,5,2,173
70.5463,0,329,1,1,0,0,5,2,174
70.5509,1,329,1,1,0,0,5,2,174
70.5525,0,330,1,1,0,0,5,2,173
70.5531,1,330,1,1,0,0,5,2,173
70.5535,1,330,1,1,0,0,5,2,174
70.5559,2,330,1,1,0,0,5,2,174
70.556,1,331,1,1,0,0,5,2,173
70.5567,2,331,1,1,0,0,5,2,173
70.5569,3,331,1,1,0,0,5,2,173
70.5584,3,330,1,1,0,0,5,2,174
70.5586,3,329,1,1,0,0,5,2,175
70.5591,4,329,1,1,0,0,5,2,175
70.5596,3,330,1,1,0,0,5,2,174
70.5602,2,331,1,1,0,0,5,2,173
70.5615,2,330,1,1,0,0,5,2,174
70.5619,2,329,1,1,0,0,5,2,175
70.5623,1,330,1,1,0,0,5,2,174
70.5624,0,331,1,1,0,0,5,2,173
70.5629,1,331,1,1,0,0,5,2,173
70.5656,1,330,1,1,0,0,5,2,174
70.5663,1,329,1,1,0,0,5,2,175
70.5664,1,328,1,1,0,0,5,2,176
70.567,2,328,1,1,0,0,5,2,176
70.5675,3,328,1,1,0,0,5,2,176
70.569,2,329,1,1,0,0,5,2,175
70.5692,1,330,1,1,0,0,5,2,174
70.5693,0,331,1,1,0,0,5,2,173
70.5699,1,331,1,1,0,0,5,2,173
70.57,1,330,1,1,0,0,5,2,174
70.5703,0,331,1,1,0,0,5,2,173
70.5712,0,330,1,1,0,0,5,2,174
70.572,0,329,1,1,0,0,5,2,175
70.5732,0,329,1,1,0,0,6,2,175
70.574,1,329,1,1,0,0,6,2,175
70.5751,0,330,1,1,0,0,6,2,174
70.5807,0,329,1,1,0,0,6,2,175
70.5809,0,328,1,1,0,0,6,2,176
70.5815,0,328,1,1,0,0,5,2,176
70.5834,1,328,1,1,0,0,5,2,176
70.5856,1,327,1,1,0,0,5,2,177
70.5856,0,328,1,1,0,0,5,2,176
70.5857,1,328,1,1,0,0,5,2,176
70.5858,2,328,1,1,0,0,5,2,176
70.5863,1,329,1,1,0,0,5,2,175
70.5877,1,329,1,1,0,0,6,2,175
70.588,1,329,1,1,0,0,5,2,175
70.5881,1,328,1,1,0,0,5,2,176
70.5888,2,328,1,1,0,0,5,2,176
70.589,1,329,1,1,0,0,5,2,175
70.5892,0,330,1,1,0,0,5,2,174
70.5919,1,330,1,1,0,0,5,2,174
70.5922,0,331,1,1,0,0,5,2,173
70.5947,0,330,1,1,0,0,5,2,174
70.5972,0,329,1,1,0,0,5,2,175
70.5973,1,329,1,1,0,0,5,2,175
70.5986,2,329,1,1,0,0,5,2,175
70.5989,1,330,1,1,0,0,5,2,174
70.6009,1,329,1,1,0,0,5,2,175
70.6019,2,329,1,1,0,0,5,2,175
70.6042,2,328,1,1,0,0,5,2,176
70.6043,3,328,1,1,0,0,5,2,176
70.6047,2,329,1,1,0,0,5,2,175
70.6048,1,330,1,1,0,0,5,2,174
70.6053,1,329,1,1,0,0,5,2,175
70.6062,1,329,1,1,0,0,5,2,174
70.6062,2,329,1,1,0,0,5,2,174
70.6064,3,329,1,1,0,0,5,2,174
70.6064,2,330,1,1,0,0,5,2,173
70.6067,1,331,1,1,0,0,5,2,172
70.6068,1,330,1,1,0,0,5,2,173
70.6072,1,329,1,1,0,0,5,2,174
70.6076,1,328,1,1,0,0,5,2,175
70.6119,1,327,1,1,0,0,5,2,176
70.6145,1,326,1,1,0,0,5,2,177
70.6148,1,325,1,1,0,0,5,2,178
70.6156,1,324,1,1,0,0,5,2,179
70.6166,1,323,1,1,0,0,5,2,180
70.6174,1,322,1,1,0,0,5,2,181
70.6182,2,322,1,1,0,0,5,2,181
70.6188,2,321,1,1,0,0,5,2,182
70.6195,3,321,1,1,0,0,5,2,182
70.62,4,321,1,1,0,0,5,2,182
70.62,4,320,1,1,0,0,5,2,183
70.6208,5,320,1,1,0,0,5,2,183
70.6208,4,321,1,1,0,0,5,2,182
70.6212,3,322,1,1,0,0,5,2,181
70.6214,4,322,1,1,0,0,5,2,181
70.6228,4,322,1,1,0,0,4,2,181
70.6233,3,323,1,1,0,0,4,2,180
70.6243,3,322,1,1,0,0,4,2,181
70.6248,2,323,1,1,0,0,4,2,180
70.6255,1,324,1,1,0,0,4,2,179
70.6266,2,324,1,1,0,0,4,2,179
70.6269,2,323,1,1,0,0,4,2,180
70.6276,2,322,1,1,0,0,4,2,181
70.6287,1,323,1,1,0,0,4,2,180
70.629,0,324,1,1,0,0,4,2,179
70.6291,0,324,1,1,0,0,4,2,178
70.6296,1,324,1,1,0,0,4,2,178
70.63,0,325,1,1,0,0,4,2,177
70.6322,1,325,1,1,0,0,4,2,177
70.6343,2,325,1,1,0,0,4,2,177
70.6368,1,326,1,1,0,0,4,2,176
70.6374,2,326,1,1,0,0,4,2,176
70.6376,1,327,1,1,0,0,4,2,175
70.6388,0,328,1,1,0,0,4,2,174
70.6404,0,327,1,1,0,0,4,2,175
70.6409,0,326,1,1,0,0,4,2,176
70.6415,1,326,1,1,0,0,4,2,176
70.642,1,326,1,1,0,0,5,2,176
70.6439,0,327,1,1,0,0,5,2,175
70.6444,0,326,1,1,0,0,5,2,176
70.6449,1,326,1,1,0,0,5,2,176
70.6452,0,327,1,1,0,0,5,2,175
70.648,0,327,1,1,0,0,5,2,176
70.6499,1,327,1,1,0,0,5,2,176
70.6504,0,328,1,1,0,0,5,2,175
70.6517,1,328,1,1,0,0,5,2,175
70.6523,1,327,1,1,0,0,5,2,176
70.653,1,327,1,1,0,0,5,2,175
70.6532,2,327,1,1,0,0,5,2,175
70.6571,1,328,1,1,0,0,5,2,174
70.6572,1,327,1,1,0,0,5,2,175
70.6581,1,326,1,1,0,0,5,2,176
70.6583,1,326,1,1,0,0,4,2,176
70.6595,0,327,1,1,0,0,4,2,175
70.6631,0,327,1,1,0,0,3,2,175
70.6654,1,327,1,1,0,0,3,2,175
70.6656,1,327,1,1,0,0,4,2,175
70.6666,0,328,1,1,0,0,4,2,174
70.6678,0,328,1,1,0,0,4,2,173
70.6687,0,327,1,1,0,0,4,2,174
70.6717,1,327,1,1,0,0,4,2,174
70.6727,0,328,1,1,0,0,4,2,173
70.6735,0,327,1,1,0,0,4,2,174
70.6764,0,326,1,1,0,0,4,2,175
70.6795,0,325,1,1,0,0,4,2,176
70.6797,0,324,1,1,0,0,4,2,177
70.6823,0,323,1,1,0,0,4,2,178
70.6868,0,322,1,1,0,0,4,2,179
70.6884,0,322,1,1,0,0,5,2,179
70.6888,1,322,1,1,0,0,5,2,179
70.6912,0,323,1,1,0,0,5,2,178
70.6965,0,322,1,1,0,0,5,2,179
70.6994,1,322,1,1,0,0,5,2,179
70.6997,0,323,1,1,0,0,5,2,178
70.7026,0,322,1,1,0,0,5,2,179
70.7046,1,322,1,1,0,0,5,2,179
70.7054,1,321,1,1,0,0,5,2,180
70.7063,1,320,1,1,0,0,5,2,181
70.7067,0,321,1,1,0,0,5,2,180
70.7078,0,321,1,1,0,0,5,2,181
70.7092,0,320,1,1,0,0,5,2,182
70.7095,0,320,1,1,0,0,4,2,182
70.7096,0,320,1,1,0,0,3,2,182
70.7098,0,319,1,1,0,0,3,2,183
70.7108,1,319,1,1,0,0,3,2,183
70.7109,1,318,1,1,0,0,3,2,184
70.7128,2,318,1,1,0,0,3,2,184
70.7149,1,319,1,1,0,0,3,2,183
70.7183,1,318,1,1,0,0,3,2,184
70.7192,0,319,1,1,0,0,3,2,183
70.7202,0,318,1,1,0,0,3,2,184
70.724,0,317,1,1,0,0,3,2,185
70.726,0,316,1,1,0,0,3,2,186
70.7269,0,315,1,1,0,0,3,2,187
70.7287,0,314,1,1,0,0,3,2,188
70.7291,1,314,1,1,0,0,3,2,188
70.7302,1,313,1,1,0,0,3,2,189
70.7306,2,313,1,1,0,0,3,2,189
70.7307,1,314,1,1,0,0,3,2,188
70.7308,0,315,1,1,0,0,3,2,187
70.7359,0,315,1,1,0,0,3,2,186
70.7365,0,314,1,1,0,0,3,2,187
70.7386,0,313,1,1,0,0,3,2,188
70.7399,1,313,1,1,0,0,3,2,188
70.7412,1,312,1,1,0,0,3,2,189
70.7423,0,313,1,1,0,0,3,2,188
70.7448,1,313,1,1,0,0,3,2,188
70.7488,0,314,1,1,0,0,3,2,187
70.75,0,313,1,1,0,0,3,2,188
70.7508,0,312,1,1,0,0,3,2,189
70.7515,0,311,1,1,0,0,3,2,190
70.7567,0,311,1,1,0,0,4,2,190
70.7582,0,311,1,1,0,0,5,2,190
70.7613,0,310,1,1,0,0,5,2,191
70.7615,1,310,1,1,0,0,5,2,191
70.762,2,310,1,1,0,0,5,2,191
70.764,1,311,1,1,0,0,5,2,190
70.7646,1,311,1,1,0,0,6,2,190
70.7646,1,310,1,1,0,0,6,2,191
70.7649,2,310,1,1,0,0,6,2,191
70.766,1,311,1,1,0,0,6,2,190
70.7666,2,311,1,1,0,0,6,2,190
70.7677,3,311,1,1,0,0,6,2,190
70.7683,4,311,1,1,0,0,6,2,190
70.7688,3,312,1,1,0,0,6,2,189
70.7689,3,311,1,1,0,0,6,2,190
70.7692,3,310,1,1,0,0,6,2,191
70.7694,2,311,1,1,0,0,6,2,190
70.7707,1,312,1,1,0,0,6,2,189
70.7707,0,313,1,1,0,0,6,2,188
70.7709,0,313,1,1,0,0,6,2,187
70.7751,0,313,1,1,0,0,6,2,186
70.7752,0,312,1,1,0,0,6,2,187
70.7778,1,312,1,1,0,0,6,2,187
70.7782,2,312,1,1,0,0,6,2,187
70.7782,1,313,1,1,0,0,6,2,186
70.7785,0,314,1,1,0,0,6,2,185
70.7787,1,314,1,1,0,0,6,2,185
70.7796,2,314,1,1,0,0,6,2,185
70.7813,1,315,1,1,0,0,6,2,184
70.7813,1,314,1,1,0,0,6,2,185
70.7831,2,314,1,1,0,0,6,2,185
70.7833,1,315,1,1,0,0,6,2,184
70.7834,0,316,1,1,0,0,6,2,183
70.7835,0,315,1,1,0,0,6,2,184
70.785,1,315,1,1,0,0,6,2,184
70.7876,1,315,1,1,0,0,5,2,184
70.7897,0,316,1,1,0,0,5,2,183
70.7902,1,316,1,1,0,0,5,2,183
70.791,1,315,1,1,0,0,5,2,184
70.7928,1,314,1,1,0,0,5,2,185
70.7932,2,314,1,1,0,0,5,2,185
70.7932,1,315,1,1,0,0,5,2,184
70.7934,1,314,1,1,0,0,5,2,185
70.795,1,313,1,1,0,0,5,2,186
70.7972,0,314,1,1,0,0,5,2,185
70.7984,0,313,1,1,0,0,5,2,186
70.7987,0,312,1,1,0,0,5,2,187
70.801,0,311,1,1,0,0,5,2,188
70.8028,0,310,1,1,0,0,5,2,189
70.8042,1,310,1,1,0,0,5,2,189
70.8043,1,309,1,1,0,0,5,2,190
70.8061,1,309,1,1,0,0,6,2,190
70.8068,0,310,1,1,0,0,6,2,189
70.8071,0,309,1,1,0,0,6,2,190
70.8073,1,309,1,1,0,0,6,2,190
70.8074,2,309,1,1,0,0,6,2,190
70.8086,1,310,1,1,0,0,6,2,189
70.8096,1,310,1,1,0,0,5,2,189
70.8098,2,310,1,1,0,0,5,2,189
70.8099,2,309,1,1,0,0,5,2,190
70.8102,2,308,1,1,0,0,5,2,191
70.813,1,309,1,1,0,0,5,2,190
70.8137,2,309,1,1,0,0,5,2,190
70.8142,1,310,1,1,0,0,5,2,189
70.8142,1,309,1,1,0,0,5,2,190
70.8147,1,309,1,1,0,0,6,2,190
70.8159,1,309,1,1,0,0,5,2,190
70.8164,1,309,1,1,0,0,5,2,191
70.8181,1,309,1,1,0,0,4,2,191
70.8192,1,309,1,1,0,0,4,2,190
70.8194,1,308,1,1,0,0,4,2,191
70.8202,1,307,1,1,0,0,4,2,192
70.8209,0,308,1,1,0,0,4,2,191
70.8276,0,308,1,1,0,0,5,2,191
70.8283,1,308,1,1,0,0,5,2,191
70.8285,1,308,1,1,0,0,4,2,191
70.8287,1,307,1,1,0,0,4,2,192
70.8289,1,306,1,1,0,0,4,2,193
70.8289,1,305,1,1,0,0,4,2,194
70.83,1,304,1,1,0,0,4,2,195
70.8307,1,304,1,1,0,0,5,2,195
70.8313,0,305,1,1,0,0,5,2,194
70.835,0,304,1,1,0,0,5,2,195
70.8371,0,303,1,1,0,0,5,2,196
70.8379,0,302,1,1,0,0,5,2,197
70.8387,1,302,1,1,0,0,5,2,197
70.8389,0,303,1,1,0,0,5,2,196
70.8391,1,303,1,1,0,0,5,2,196
70.8399,1,303,1,1,0,0,5,2,195
70.8403,2,303,1,1,0,0,5,2,195
70.8405,1,304,1,1,0,0,5,2,194
70.8406,0,305,1,1,0,0,5,2,193
70.8413,0,305,1,1,0,0,4,2,193
70.8415,0,304,1,1,0,0,4,2,194
70.8462,1,304,1,1,0,0,4,2,194
70.8471,2,304,1,1,0,0,4,2,194
70.8476,1,305,1,1,0,0,4,2,193
70.8504,2,305,1,1,0,0,4,2,193
70.853,1,306,1,1,0,0,4,2,192
70.8531,1,306,1,1,0,0,3,2,192
